accX accY accZ gyroX gyroY gyroZ timestamp Activity
0.0 0.0 0.0 0.2211717 -0.27112523 0.36507016 16:13:57.496 running
-2.8898897 3.4094474 13.755109 0.2211717 -0.27112523 0.36507016 16:13:57.633 running
-2.8898897 3.4094474 13.755109 0.2211717 -0.27112523 0.36507016 16:13:57.634 running
-2.8898897 3.4094474 13.755109 0.2211717 -0.27112523 0.36507016 16:13:57.635 running
1.0726352 5.454158 10.022434 0.2211717 -0.27112523 0.36507016 16:13:57.635 running
0.94095 3.4788814 13.321745 0.2211717 -0.27112523 0.36507016 16:13:57.636 running
-0.53871185 2.2937152 12.488538 0.2211717 -0.27112523 0.36507016 16:13:57.637 running
-0.2777359 3.258608 9.107821 0.2211717 -0.27112523 0.36507016 16:13:57.637 running
1.5275474 4.434197 6.445388 0.2211717 -0.27112523 0.36507016 16:13:57.638 running
1.5275474 4.434197 6.445388 -0.15267782 -0.24424714 -0.30260554 16:13:57.672 running
1.2833313 4.0822387 7.1229677 -0.15267782 -0.24424714 -0.30260554 16:13:57.814 running
-0.08140534 2.597788 8.775017 -0.15267782 -0.24424714 -0.30260554 16:13:57.816 running
-0.67279124 1.4509305 10.151725 -0.15267782 -0.24424714 -0.30260554 16:13:57.817 running
-0.98404694 1.7645805 10.187639 -0.15267782 -0.24424714 -0.30260554 16:13:57.818 running
-0.37829542 2.770176 7.699988 -0.15267782 -0.24424714 -0.30260554 16:13:57.818 running
-0.09577099 3.6584518 5.3296556 -0.15267782 -0.24424714 -0.30260554 16:13:57.819 running
-0.34477556 4.0032277 4.948966 -0.15267782 -0.24424714 -0.30260554 16:13:57.819 running
-0.7015225 3.5914123 5.856396 -0.15267782 -0.24424714 -0.30260554 16:13:57.820 running
-0.14605077 3.7494342 7.1564875 -0.15267782 -0.24424714 -0.30260554 16:13:57.820 running
-0.14605077 3.7494342 7.1564875 0.25354755 0.05263337 9.944886E-4 16:13:57.852 running
0.72785956 4.7550297 8.241094 0.25354755 0.05263337 9.944886E-4 16:13:57.993 running
1.4317763 5.2841644 10.077502 0.25354755 0.05263337 9.944886E-4 16:13:57.994 running
0.90503585 4.819675 10.242707 0.25354755 0.05263337 9.944886E-4 16:13:57.995 running
-0.04070267 4.40786 9.857229 0.25354755 0.05263337 9.944886E-4 16:13:57.995 running
-1.1731946 4.07745 9.174861 0.25354755 0.05263337 9.944886E-4 16:13:57.996 running
-1.4509305 5.2745876 8.332076 0.25354755 0.05263337 9.944886E-4 16:13:57.996 running
-1.2953026 5.3535986 9.055147 0.25354755 0.05263337 9.944886E-4 16:13:57.997 running
