accX accY accZ gyroX gyroY gyroZ timestamp Activity
-1.6157532 3.8977356 11.124619 0.0 0.0 0.0 15:15:36.530 walking
-1.3811188 3.989914 10.925888 0.0 0.0 0.0 15:15:36.544 walking
-1.1045837 4.341858 10.024475 0.0 0.0 0.0 15:15:36.545 walking
-1.1392975 4.2053833 9.914337 0.0 0.0 0.0 15:15:36.547 walking
-1.5175934 3.6726837 10.12384 0.0 0.0 0.0 15:15:36.548 walking
-1.4876556 3.2716522 10.390793 0.0 0.0 0.0 15:15:36.549 walking
-1.3368225 3.0406036 10.287842 0.0 0.0 0.0 15:15:36.550 walking
-1.3284454 2.8813934 9.774277 0.0 0.0 0.0 15:15:36.551 walking
-1.6803894 2.8802032 8.376068 0.0 0.0 0.0 15:15:36.552 walking
-1.8312225 3.338684 6.956314 0.0 0.0 0.0 15:15:36.553 walking
-1.3978729 3.73732 6.4295807 0.0 0.0 0.0 15:15:36.554 walking
-1.3978729 3.73732 6.4295807 0.106781006 -0.15151978 -0.22077942 15:15:36.587 walking
-0.9393921 3.8690033 7.01976 0.106781006 -0.15151978 -0.22077942 15:15:36.734 walking
-0.6748352 3.4631805 9.060806 0.106781006 -0.15151978 -0.22077942 15:15:36.738 walking
-0.73228455 2.7676697 10.81456 0.106781006 -0.15151978 -0.22077942 15:15:36.741 walking
-1.0423431 2.567749 10.8480835 0.106781006 -0.15151978 -0.22077942 15:15:36.744 walking
-1.3021088 2.9173126 8.748367 0.106781006 -0.15151978 -0.22077942 15:15:36.746 walking
-1.5032196 3.6367645 6.995819 0.106781006 -0.15151978 -0.22077942 15:15:36.747 walking
-1.4756927 3.9228668 6.715683 0.106781006 -0.15151978 -0.22077942 15:15:36.749 walking
-1.6851807 3.8785858 6.750412 0.106781006 -0.15151978 -0.22077942 15:15:36.750 walking
-1.6552582 3.879776 6.9479218 0.106781006 -0.15151978 -0.22077942 15:15:36.752 walking
-1.509201 4.0844727 7.363327 0.106781006 -0.15151978 -0.22077942 15:15:36.753 walking
-1.4828644 4.101242 7.885254 0.106781006 -0.15151978 -0.22077942 15:15:36.754 walking
-1.4828644 4.101242 7.885254 0.027313232 0.03213501 -0.14428711 15:15:36.812 walking
-1.6839905 3.9803314 8.482605 0.027313232 0.03213501 -0.14428711 15:15:36.957 walking
-1.7019348 3.9132996 8.858505 0.027313232 0.03213501 -0.14428711 15:15:36.963 walking
-1.7629852 4.0078583 8.659775 0.027313232 0.03213501 -0.14428711 15:15:36.966 walking
-1.6480713 4.0521545 8.525711 0.027313232 0.03213501 -0.14428711 15:15:36.969 walking
-1.5678711 4.1060333 8.506546 0.027313232 0.03213501 -0.14428711 15:15:36.972 walking
-1.56427 4.2137604 8.00856 0.027313232 0.03213501 -0.14428711 15:15:36.977 walking
-1.7677765 4.3370667 7.637451 0.027313232 0.03213501 -0.14428711 15:15:36.980 walking
-2.1364899 4.38855 7.873291 0.027313232 0.03213501 -0.14428711 15:15:36.982 walking
-1.8395996 4.0437775 8.707672 0.027313232 0.03213501 -0.14428711 15:15:36.984 walking
-1.2805634 3.8151245 9.798218 0.027313232 0.03213501 -0.14428711 15:15:36.985 walking
-1.4996338 4.005478 10.413528 0.027313232 0.03213501 -0.14428711 15:15:36.987 walking
-1.4996338 4.005478 10.413528 -0.1646576 -0.22502136 0.07559204 15:15:36.992 walking
-1.5020294 3.8378754 10.445862 -0.1646576 -0.22502136 0.07559204 15:15:37.159 walking
-1.4122467 3.8929443 9.404373 -0.1646576 -0.22502136 0.07559204 15:15:37.163 walking
-1.5977936 4.472336 8.833359 -0.1646576 -0.22502136 0.07559204 15:15:37.166 walking
-0.6065979 4.772812 10.14299 -0.1646576 -0.22502136 0.07559204 15:15:37.169 walking
0.03504944 4.156311 11.700424 -0.1646576 -0.22502136 0.07559204 15:15:37.172 walking
-0.6963806 3.8294983 12.456985 -0.1646576 -0.22502136 0.07559204 15:15:37.176 walking
-0.81489563 3.9228668 12.412689 -0.1646576 -0.22502136 0.07559204 15:15:37.180 walking
-0.37075806 3.6966248 11.0659485 -0.1646576 -0.22502136 0.07559204 15:15:37.182 walking
0.4504547 3.536209 10.960617 -0.1646576 -0.22502136 0.07559204 15:15:37.183 walking
0.55818176 3.3578339 11.237137 -0.1646576 -0.22502136 0.07559204 15:15:37.184 walking
0.55818176 3.3578339 11.237137 -0.49743652 -0.7199402 0.4147644 15:15:37.196 walking
0.08772278 2.9173126 11.097076 -0.49743652 -0.7199402 0.4147644 15:15:37.361 walking
0.27207947 2.7042236 11.3424835 -0.49743652 -0.7199402 0.4147644 15:15:37.365 walking
0.68029785 2.6766968 11.438248 -0.49743652 -0.7199402 0.4147644 15:15:37.368 walking
1.1399841 2.5701447 11.259888 -0.49743652 -0.7199402 0.4147644 15:15:37.372 walking
0.92689514 1.9332886 11.004898 -0.49743652 -0.7199402 0.4147644 15:15:37.375 walking
0.43608093 1.2437592 10.211227 -0.49743652 -0.7199402 0.4147644 15:15:37.379 walking
0.20144653 1.4257202 9.029694 -0.49743652 -0.7199402 0.4147644 15:15:37.381 walking
0.12843323 1.7585144 7.8625183 -0.49743652 -0.7199402 0.4147644 15:15:37.383 walking
-0.3432312 1.4771881 6.6893616 -0.49743652 -0.7199402 0.4147644 15:15:37.384 walking
-0.71313477 1.8279419 6.48584 -0.49743652 -0.7199402 0.4147644 15:15:37.385 walking
-0.71313477 1.8279419 6.48584 0.4406433 0.22579956 0.40390015 15:15:37.398 walking
-0.44378662 2.2421417 6.283539 0.4406433 0.22579956 0.40390015 15:15:37.561 walking
0.4264984 2.6000671 6.30867 0.4406433 0.22579956 0.40390015 15:15:37.565 walking
0.77008057 2.7185822 7.1155243 0.4406433 0.22579956 0.40390015 15:15:37.569 walking
0.3726349 2.437271 7.4411316 0.4406433 0.22579956 0.40390015 15:15:37.572 walking
0.019485474 2.1798859 7.5823975 0.4406433 0.22579956 0.40390015 15:15:37.575 walking
-0.15168762 2.1320038 7.687729 0.4406433 0.22579956 0.40390015 15:15:37.579 walking
0.35827637 2.4576263 8.30304 0.4406433 0.22579956 0.40390015 15:15:37.580 walking
0.76168823 3.0082855 8.227631 0.4406433 0.22579956 0.40390015 15:15:37.581 walking
0.78204346 3.4260712 7.8385773 0.4406433 0.22579956 0.40390015 15:15:37.582 walking
0.70661926 3.5445862 7.6805573 0.4406433 0.22579956 0.40390015 15:15:37.584 walking
0.70661926 3.5445862 7.6805573 0.056930542 -0.043502808 0.23217773 15:15:37.602 walking
0.5031128 3.4105072 8.388046 0.056930542 -0.043502808 0.23217773 15:15:37.764 walking
0.70303345 3.1543274 9.682114 0.056930542 -0.043502808 0.23217773 15:15:37.769 walking
1.0657501 3.330307 10.736755 0.056930542 -0.043502808 0.23217773 15:15:37.772 walking
1.756485 3.5709229 11.608246 0.056930542 -0.043502808 0.23217773 15:15:37.775 walking
1.8283081 3.4919128 11.636978 0.056930542 -0.043502808 0.23217773 15:15:37.779 walking
1.3806 3.4703674 11.180878 0.056930542 -0.043502808 0.23217773 15:15:37.781 walking
1.286026 3.4416351 11.141373 0.056930542 -0.043502808 0.23217773 15:15:37.783 walking
1.4093323 3.1938324 11.376007 0.056930542 -0.043502808 0.23217773 15:15:37.784 walking
1.3063812 2.6012726 11.797379 0.056930542 -0.043502808 0.23217773 15:15:37.785 walking
1.072937 2.416916 11.445435 0.056930542 -0.043502808 0.23217773 15:15:37.786 walking
1.072937 2.416916 11.445435 -0.42074585 -0.22735596 -0.19242859 15:15:37.803 walking
0.9065399 2.914917 9.88681 -0.42074585 -0.22735596 -0.19242859 15:15:37.967 walking
0.5055084 3.6690826 8.360504 -0.42074585 -0.22735596 -0.19242859 15:15:37.970 walking
0.37982178 4.044983 7.8804626 -0.42074585 -0.22735596 -0.19242859 15:15:37.974 walking
0.78204346 3.8654175 8.91716 -0.42074585 -0.22735596 -0.19242859 15:15:37.977 walking
1.1974335 3.3686066 10.348892 -0.42074585 -0.22735596 -0.19242859 15:15:37.980 walking
1.309967 2.9185028 10.8480835 -0.42074585 -0.22735596 -0.19242859 15:15:37.981 walking
1.0645599 2.6407776 10.170517 -0.42074585 -0.22735596 -0.19242859 15:15:37.983 walking
0.6886749 2.9185028 8.692108 -0.42074585 -0.22735596 -0.19242859 15:15:37.984 walking
0.13320923 3.017868 7.6470337 -0.42074585 -0.22735596 -0.19242859 15:15:37.986 walking
-0.35639954 2.8969574 7.1155243 -0.42074585 -0.22735596 -0.19242859 15:15:37.987 walking
-0.35639954 2.8969574 7.1155243 0.16494751 0.2997284 -0.27764893 15:15:38.006 walking
-0.40667725 2.914917 6.885681 0.16494751 0.2997284 -0.27764893 15:15:38.171 walking
-0.14091492 3.0513763 6.9862366 0.16494751 0.2997284 -0.27764893 15:15:38.175 walking
0.1775055 3.2297516 6.9467316 0.16494751 0.2997284 -0.27764893 15:15:38.179 walking
0.31637573 3.2010193 7.303467 0.16494751 0.2997284 -0.27764893 15:15:38.182 walking
0.20744324 3.002304 8.10553 0.16494751 0.2997284 -0.27764893 15:15:38.185 walking
-0.030792236 3.0010986 8.902786 0.16494751 0.2997284 -0.27764893 15:15:38.187 walking
0.24813843 3.4954987 8.734009 0.16494751 0.2997284 -0.27764893 15:15:38.191 walking
0.8383026 3.6690826 8.676544 0.16494751 0.2997284 -0.27764893 15:15:38.194 walking
0.43728638 3.7445068 8.848923 0.16494751 0.2997284 -0.27764893 15:15:38.197 walking
0.041046143 3.800766 8.591553 0.16494751 0.2997284 -0.27764893 15:15:38.200 walking
0.041046143 3.800766 8.591553 -0.102005005 -0.050735474 0.004425049 15:15:38.207 walking
-0.07269287 3.6535187 8.631058 -0.102005005 -0.050735474 0.004425049 15:15:38.373 walking
0.2277832 3.4787445 9.576767 -0.102005005 -0.050735474 0.004425049 15:15:38.380 walking
0.55578613 3.096878 10.856461 -0.102005005 -0.050735474 0.004425049 15:15:38.383 walking
0.6826782 2.6000671 12.011658 -0.102005005 -0.050735474 0.004425049 15:15:38.387 walking
1.0466003 3.0789185 11.817734 -0.102005005 -0.050735474 0.004425049 15:15:38.391 walking
1.8917542 2.9496307 10.978561 -0.102005005 -0.050735474 0.004425049 15:15:38.394 walking
2.0940704 2.4947357 11.818924 -0.102005005 -0.050735474 0.004425049 15:15:38.398 walking
2.068924 2.7449188 12.668869 -0.102005005 -0.050735474 0.004425049 15:15:38.401 walking
2.3203125 2.7078094 12.7730255 -0.102005005 -0.050735474 0.004425049 15:15:38.402 walking
1.725357 2.1487732 11.602249 -0.102005005 -0.050735474 0.004425049 15:15:38.403 walking
1.725357 2.1487732 11.602249 -0.061309814 -0.31152344 -0.21586609 15:15:38.409 walking
-0.65927124 2.2900238 8.872864 -0.061309814 -0.31152344 -0.21586609 15:15:38.574 walking
-1.1740112 2.1691132 6.9179993 -0.061309814 -0.31152344 -0.21586609 15:15:38.580 walking
-0.25463867 3.2884064 7.2938843 -0.061309814 -0.31152344 -0.21586609 15:15:38.583 walking
0.89097595 3.6942291 8.236008 -0.061309814 -0.31152344 -0.21586609 15:15:38.587 walking
1.0669556 2.9831543 8.991379 -0.061309814 -0.31152344 -0.21586609 15:15:38.591 walking
0.73895264 1.6830902 9.088348 -0.061309814 -0.31152344 -0.21586609 15:15:38.594 walking
-0.4689331 1.0438385 9.277481 -0.061309814 -0.31152344 -0.21586609 15:15:38.597 walking
-0.67362976 0.8930054 9.478592 -0.061309814 -0.31152344 -0.21586609 15:15:38.600 walking
-0.23908997 1.5502167 9.534866 -0.061309814 -0.31152344 -0.21586609 15:15:38.602 walking
0.4504547 2.0015259 9.513321 -0.061309814 -0.31152344 -0.21586609 15:15:38.603 walking
0.4504547 2.0015259 9.513321 0.2122345 0.047058105 0.17272949 15:15:38.611 walking
0.57255554 1.666336 8.981796 0.2122345 0.047058105 0.17272949 15:15:38.776 walking
0.483963 2.0996857 8.304245 0.2122345 0.047058105 0.17272949 15:15:38.781 walking
0.22299194 2.7233734 7.6901245 0.2122345 0.047058105 0.17272949 15:15:38.784 walking
0.108078 3.1136322 7.4399414 0.2122345 0.047058105 0.17272949 15:15:38.787 walking
0.41333008 3.4990997 7.7140656 0.2122345 0.047058105 0.17272949 15:15:38.791 walking
0.3067932 3.754074 7.8170166 0.2122345 0.047058105 0.17272949 15:15:38.794 walking
-0.20915222 3.203415 8.7890625 0.2122345 0.047058105 0.17272949 15:15:38.798 walking
0.06378174 2.8526611 9.516907 0.2122345 0.047058105 0.17272949 15:15:38.800 walking
0.9819641 3.3195343 10.132217 0.2122345 0.047058105 0.17272949 15:15:38.802 walking
0.88020325 3.776825 10.16095 0.2122345 0.047058105 0.17272949 15:15:38.803 walking
0.88020325 3.776825 10.16095 -0.02041626 0.3985901 0.37173462 15:15:38.814 walking
0.44326782 4.104828 10.146576 -0.02041626 0.3985901 0.37173462 15:15:38.979 walking
0.17510986 4.1455383 10.008911 -0.02041626 0.3985901 0.37173462 15:15:38.984 walking
-0.5383606 4.4472046 9.7659 -0.02041626 0.3985901 0.37173462 15:15:38.988 walking
-0.4294281 4.4029083 9.731186 -0.02041626 0.3985901 0.37173462 15:15:38.992 walking
0.05419922 4.317917 10.286636 -0.02041626 0.3985901 0.37173462 15:15:38.998 walking
0.29003906 4.2843933 10.869629 -0.02041626 0.3985901 0.37173462 15:15:39.001 walking
0.61325073 4.3514404 10.948639 -0.02041626 0.3985901 0.37173462 15:15:39.002 walking
1.1902618 4.223343 10.941452 -0.02041626 0.3985901 0.37173462 15:15:39.004 walking
1.45961 3.809143 11.287415 -0.02041626 0.3985901 0.37173462 15:15:39.006 walking
1.6176147 3.108841 12.192429 -0.02041626 0.3985901 0.37173462 15:15:39.007 walking
1.6176147 3.108841 12.192429 0.04711914 -0.28573608 -0.25463867 15:15:39.017 walking
1.3746033 2.145172 12.380371 0.04711914 -0.28573608 -0.25463867 15:15:39.185 walking
0.9867554 1.5885315 11.180878 0.04711914 -0.28573608 -0.25463867 15:15:39.190 walking
0.56895447 1.6795044 8.854904 0.04711914 -0.28573608 -0.25463867 15:15:39.194 walking
0.15116882 1.9464569 6.461899 0.04711914 -0.28573608 -0.25463867 15:15:39.198 walking
0.37503052 2.377411 5.039749 0.04711914 -0.28573608 -0.25463867 15:15:39.201 walking
0.7473297 3.2860107 4.9224396 0.04711914 -0.28573608 -0.25463867 15:15:39.202 walking
1.3243256 3.235733 6.557678 0.04711914 -0.28573608 -0.25463867 15:15:39.204 walking
