accX accY accZ gyroX gyroY gyroZ timestamp Activity
0.0 0.0 0.0 0.17409782 0.05842987 0.194932 18:14:27.841 NS
0.0 0.0 0.0 0.19853243 0.07981016 0.15705833 18:14:27.857 NS
0.0 0.0 0.0 0.1093461 0.06209506 0.14300844 18:14:27.876 NS
0.0 0.0 0.0 -0.015881274 -0.044195488 0.09291749 18:14:27.897 NS
0.0 0.0 0.0 -0.08857424 -0.13460355 0.02877664 18:14:27.916 NS
0.0 0.0 0.0 -0.12889135 -0.20057699 -0.020092579 18:14:27.936 NS
0.0 0.0 0.0 -0.16248894 -0.22256814 -0.04208373 18:14:27.957 NS
0.0 0.0 0.0 -0.16798672 -0.19263574 -0.011540466 18:14:27.977 NS
0.0 0.0 0.0 -0.12339356 -0.16636854 0.044659138 18:14:27.997 NS
0.0 0.0 0.0 -0.047646265 -0.19996613 0.09291749 18:14:28.017 NS
0.0 0.0 0.0 0.006109874 -0.28548726 0.13873239 18:14:28.037 NS
0.0 0.0 0.0 0.029933618 -0.32397178 0.21692315 18:14:28.056 NS
0.0 0.0 0.0 0.04887044 -0.30075887 0.30122253 18:14:28.077 NS
-2.1380875 3.0766432 8.813326 0.04887044 -0.30075887 0.30122253 18:14:28.099 NS
-2.1380875 3.0766432 8.813326 0.09896139 -0.26044178 0.32810062 18:14:28.100 NS
-2.1380875 3.0766432 8.813326 0.09896139 -0.26044178 0.32810062 18:14:28.101 NS
-2.1380875 3.0766432 8.813326 0.09896139 -0.26044178 0.32810062 18:14:28.102 NS
-1.7981004 3.1173458 9.14613 0.09896139 -0.26044178 0.32810062 18:14:28.103 NS
-1.7286664 3.0431232 9.186832 0.09896139 -0.26044178 0.32810062 18:14:28.104 NS
-1.3288225 3.1652312 9.1940155 0.09896139 -0.26044178 0.32810062 18:14:28.104 NS
-1.010384 3.3519847 9.035994 0.09896139 -0.26044178 0.32810062 18:14:28.105 NS
-1.0654523 3.4357843 8.521224 0.09896139 -0.26044178 0.32810062 18:14:28.105 NS
-1.0654523 3.4357843 8.521224 0.14660889 -0.25127882 0.3177159 18:14:28.117 NS
-1.0654523 3.4357843 8.521224 0.12400687 -0.30320236 0.2688467 18:14:28.137 NS
-1.0654523 3.4357843 8.521224 0.044594385 -0.36917582 0.14361931 18:14:28.158 NS
-1.0654523 3.4357843 8.521224 -0.045813672 -0.38566917 0.046491735 18:14:28.178 NS
-1.0654523 3.4357843 8.521224 -0.07941126 -0.39238867 -0.006042679 18:14:28.199 NS
-1.0654523 3.4357843 8.521224 -0.09162857 -0.38933435 -0.015816523 18:14:28.218 NS
-1.0654523 3.4357843 8.521224 -0.13744345 -0.3343565 -0.009707871 18:14:28.237 NS
-1.0654523 3.4357843 8.521224 -0.13744345 -0.3343565 -0.009707871 18:14:28.257 NS
-0.76616794 3.7111259 8.114198 -0.13744345 -0.3343565 -0.009707871 18:14:28.278 NS
-0.76616794 3.7111259 8.114198 -0.21074729 -0.29465023 -0.010318736 18:14:28.279 NS
-0.62251145 3.921822 8.05434 -0.21074729 -0.29465023 -0.010318736 18:14:28.280 NS
-0.6656084 3.9146392 8.286585 -0.21074729 -0.29465023 -0.010318736 18:14:28.281 NS
-0.75180227 3.9074564 8.60263 -0.21074729 -0.29465023 -0.010318736 18:14:28.282 NS
-0.8044763 3.9050622 8.614601 -0.21074729 -0.29465023 -0.010318736 18:14:28.283 NS
-0.7039168 4.063084 8.672064 -0.21074729 -0.29465023 -0.010318736 18:14:28.283 NS
-0.62251145 4.1756153 8.722343 -0.21074729 -0.29465023 -0.010318736 18:14:28.284 NS
-0.4189981 4.3599744 8.983319 -0.21074729 -0.29465023 -0.010318736 18:14:28.284 NS
-0.35674694 4.3958883 9.186832 -0.21074729 -0.29465023 -0.010318736 18:14:28.285 NS
-0.35674694 4.3958883 9.186832 -0.22785151 -0.34046513 -0.041472863 18:14:28.297 NS
-0.35674694 4.3958883 9.186832 -0.22601892 -0.4327058 -0.09461814 18:14:28.316 NS
-0.35674694 4.3958883 9.186832 -0.19791912 -0.42904058 -0.11905275 18:14:28.338 NS
-0.35674694 4.3958883 9.186832 -0.12828049 -0.3441303 -0.13982217 18:14:28.358 NS
